Gene_name,Protein_interaction_score,Genetic_interaction_score,Single_cell_score,Cluster_score,Motif_score,Publication_score,Protein_atlas_score,Total_score,Norm_total_score,Weighted_total_scores,Seq
MIR760,0,0,0,0,0.0338779250570762,0,0,0.372361192415927,0.147707753248852,0.0338779250570762,17017
SNORA51,0,0,0,0,0.0338779250570762,0,0,0.372361192415927,0.147707753248852,0.0338779250570762,17018
SNORD53,0,0,0,0,0.0338779250570762,0,0,0.372361192415927,0.147707753248852,0.0338779250570762,17019
SNORD96B,0,0,0,0,0.0338779250570762,0,0,0.372361192415927,0.147707753248852,0.0338779250570762,17020
PPIAL4D,0.00988683784998612,0,0,0.0239678899082569,0,0,0,0.847714954422272,0.0625309921587033,0.033854727758243,17021
SOS1,0.00988279630928493,0,0,0.0239678899082569,0,0,0,0.847572815533981,0.0625258697408379,0.0338506862175418,17022
BMPR1A,-0.0584787141812541,0,0,0.0239678899082569,0,0.0683608021433791,0,-0.14346242734085,0.0466780898774947,0.0338499778703819,17023
ZNF562,0.00986656630310623,0,0,0.0239678899082569,0,0,0,0.847002014642499,0.0625052991516114,0.0338344562113631,17024
DNAJC24,0.000429849426891362,0,0,0.0239678899082569,0,0.00942907615770746,0,0.588512076599854,0.0603098381472689,0.0338268154928557,17025
RBM17,0.00984404993999816,0,0,0.0239678899082569,0,0,0,0.846210125841381,0.0624767609704628,0.033811939848255,17026
PCDHA3,-0.0994897604901855,0,0,0.0958715596330275,0,0.0374216460009015,0,0.291284403669725,0.112657471670874,0.0338034451437435,17027
ZNF778,0.000402095291428562,0,0,0.0239678899082569,0,0.00942907615770746,0,0.587535978064215,0.0602746613941823,0.0337990613573929,17028
CLEC18C,0.00980473916255392,0,0,0.0239678899082569,0,0,0,0.844827586206897,0.0624269368455625,0.0337726290708108,17029
IREB2,0.00980473916255392,0,0,0.0239678899082569,0,0,0,0.844827586206897,0.0624269368455625,0.0337726290708108,17030
PTPRH,0.00980473916255392,0,0,0.0239678899082569,0,0,0,0.844827586206897,0.0624269368455625,0.0337726290708108,17031
SNORA21,-0.00365819656891468,0,0,0,0,0.0374216460009015,0,0.217745246456143,0.0341184073385316,0.0337634494319868,17032
ST6GAL1,-0.0276360445806071,0,0,0.0239678899082569,0,0.0374216460009015,0,0.235728848114169,0.0537278790446424,0.0337534913285513,17033
PTP4A2,-0.0291189542898104,0,0,0.0239678899082569,0,0.0388949391505433,0,0.217386439919445,0.0533741629835845,0.0337438747689897,17034
TRIM4,-0.0142522862331228,0,0,0.0479357798165138,0,0,0,0.713492400365589,0.0819360558208095,0.0336834935833909,17035
DLK1,0.00971070914345416,0,0,0.0239678899082569,0,0,0,0.841520599250936,0.0623077592632152,0.033678599051711,17036
GPN1,0.00970908317072412,0,0,0.0239678899082569,0,0,0,0.841463414634146,0.0623056984373131,0.033676973078981,17037
ASPH,-0.12182259356864,0,0,0.0479357798165138,0,0.107550399923851,0,-0.6117914051183,0.0569793072770638,0.0336635861717242,17038
RPL17-C18orf32,0.00262276583244233,0,0,0.0239678899082569,0,0.00707180711828059,0,0.647287184275129,0.0606479749486824,0.0336624628589798,17039
MED22,-0.0310689744764632,0,0,0.0479357798165138,0,0.0167955419059164,0,0.506167671532893,0.0780158390751207,0.033662347245967,17040
RNF215,0.00964132684317802,0,0,0.0239678899082569,0,0,0,0.839080459770115,0.0622198212314698,0.0336092167514349,17041
FOXD4L4,0.00963710430262567,0,0,0.0239678899082569,0,0,0,0.838931955211025,0.0622144694068163,0.0336049942108826,17042
DENND5B,-0.0248724401225464,0,0,0.0239678899082569,0,0.0344750597016179,0,0.268348623853211,0.0541790154612035,0.0335705094873284,17043
ZNF468,-0.026090050727803,0,0,0.0239678899082569,0,0.0356536942213313,0,0.25304583181942,0.0538563934340962,0.0335315334017852,17044
FKBP14,-0.0311059797066088,0,0,0.0239678899082569,0,0.0406628909301134,0,0.19120358777062,0.0526866667281379,0.0335248011317614,17045
NOVA2,0.00953858702812098,0,0,0.0239678899082569,0,0,0,0.835467153812037,0.0620896044891301,0.0335064769363779,17046
ZNF18,0.00951140108223323,0,0,0.0239678899082569,0,0,0,0.834511038208775,0.0620551478832956,0.0334792909904901,17047
IGFBP3,-0.110343188907297,0,0,0.143807339449541,0,0,0,0.781818181818182,0.160146423361682,0.0334641505422447,17048
ALDH7A1,-0.108964430349965,0,0,0.0239678899082569,0,0.1184527692312,0,-0.768446877407402,0.0345670963587124,0.0334562287894921,17049
CIITA,0.00947791452380212,0,0,0.0239678899082569,0,0,0,0.833333333333333,0.0620127056173771,0.033445804432059,17050
H3-2,0.00947791452380212,0,0,0.0239678899082569,0,0,0,0.833333333333333,0.0620127056173771,0.033445804432059,17051
TDRD15,0.00947791452380212,0,0,0.0239678899082569,0,0,0,0.833333333333333,0.0620127056173771,0.033445804432059,17052
TMEM94,0.00947791452380212,0,0,0.0239678899082569,0,0,0,0.833333333333333,0.0620127056173771,0.033445804432059,17053
ZNF827,0.00947791452380212,0,0,0.0239678899082569,0,0,0,0.833333333333333,0.0620127056173771,0.033445804432059,17054
TFB1M,0.0094708733559347,0,0,0.0239678899082569,0,0,0,0.833085699114865,0.0620037813464754,0.0334387632641916,17055
TRAPPC11,-0.0294265488773788,0,0,0.0239678899082569,0,0.0388949391505433,0,0.211202997803334,0.0529843047272478,0.0334362801814213,17056
CPXM1,0.00946828121291916,0,0,0.0239678899082569,0,0,0,0.832994534790722,0.0620004959559092,0.033436171121176,17057
RLIM,0.00943487877917685,0,0,0.0239678899082569,0,0,0,0.831819788536913,0.0619581603131428,0.0334027686874337,17058
AADACL4,0,0,0,0.0239678899082569,0,0.00942907615770746,0,0.573394495412844,0.0597650289899298,0.0333969660659643,17059
F11,0,0,0,0.0239678899082569,0,0.00942907615770746,0,0.573394495412844,0.0597650289899298,0.0333969660659643,17060
PRSS55,0,0,0,0.0239678899082569,0,0.00942907615770746,0,0.573394495412844,0.0597650289899298,0.0333969660659643,17061
RNASEH2B,0,0,0,0.0239678899082569,0,0.00942907615770746,0,0.573394495412844,0.0597650289899298,0.0333969660659643,17062
RNASEH2C,0,0,0,0.0239678899082569,0,0.00942907615770746,0,0.573394495412844,0.0597650289899298,0.0333969660659643,17063
SLC22A16,0,0,0,0.0239678899082569,0,0.00942907615770746,0,0.573394495412844,0.0597650289899298,0.0333969660659643,17064
SLC22A31,0,0,0,0.0239678899082569,0,0.00942907615770746,0,0.573394495412844,0.0597650289899298,0.0333969660659643,17065
SPON1,0,0,0,0.0239678899082569,0,0.00942907615770746,0,0.573394495412844,0.0597650289899298,0.0333969660659643,17066
UBE2QL1,0.00263134286099134,0,0,0.0239678899082569,0,0.00677714848835224,0,0.645295255934774,0.0603536886777685,0.0333763812576005,17067
TRMT2B,-0.0348408667601261,0,0,0.0239678899082569,0,0.0441987944892537,0,0.143645690405087,0.0516148004036245,0.0333258176373845,17068
GNA12,0.00935402021630144,0,0,0.0239678899082569,0,0,0,0.828976034858388,0.0618556767857774,0.0333219101245583,17069
KERA,-0.0590378798513188,0,0,0.0239678899082569,0,0.0683608021433791,0,-0.154703095070068,0.0459693799003196,0.0332908122003171,17070
TMEM189,0.0092698917342956,0,0,0.0239678899082569,0,0,0,0.826017279821628,0.0617490488260258,0.0332377816425525,17071
FOXR2,0.00922175467180747,0,0,0.0239678899082569,0,0,0,0.824324324324324,0.0616880378979885,0.0331896445800644,17072
PRICKLE4,0.00916296969517684,0,0,0.0239678899082569,0,0,0,0.822256887214504,0.0616135313578404,0.0331308596034337,17073
TXNDC11,-0.0267857047473576,0,0,0.0239678899082569,0,0.0359483528512597,0,0.241354975299929,0.0532798495652472,0.0331305380121589,17074
H3-4,0.00916223221758907,0,0,0.0239678899082569,0,0,0,0.822230950510605,0.0616125966478745,0.033130122125846,17075
HNRNPD,-0.0450599296464086,0,0,0.0239678899082569,0,0.0542171879068179,0,0.016197901888458,0.049038075628625,0.0331251481686661,17076
GARNL3,-0.00856264332087667,0,0,0.0239678899082569,0,0.0176795177957015,0,0.465483531358099,0.0574567767750073,0.0330847643830817,17077
METTL3,-0.0112334454771358,0,0,0.0239678899082569,0,0.0203314454650567,0,0.432435742522563,0.0568181047245618,0.0330658898961778,17078
PLVAP,-0.19102543252903,0,0,0.143807339449541,0,0,0.0802752293577982,-0.59010237009013,0.307886370399252,0.0330571362783092,17079
ACSM3,-0.0127759257277047,0,0,0.0239678899082569,0,0.0218047386146985,0,0.412895813274975,0.0563888864657265,0.0329967027952507,17080
PLA2G4F,0.00901287666165295,0,0,0.0239678899082569,0,0,0,0.816978193146418,0.061423297164188,0.0329807665699098,17081
TH,-0.0184240297204047,0,0,0.0239678899082569,0,0.0274032525833373,0,0.342932381923208,0.0550282289958892,0.0329471127711895,17082
GABPB1,0.00897907691728622,0,0,0.0239678899082569,0,0,0,0.815789473684211,0.0613804579533046,0.0329469668255431,17083
USP17L2,0.00897907691728622,0,0,0.0239678899082569,0,0,0,0.815789473684211,0.0613804579533046,0.0329469668255431,17084
ZNF439,0.00897907691728622,0,0,0.0239678899082569,0,0,0,0.815789473684211,0.0613804579533046,0.0329469668255431,17085
TIGD6,-0.0629301441846983,0,0,0.0958715596330275,0,0,0,0.734942292058161,0.120239700975208,0.0329414154483293,17086
PCDHGC3,-0.0630101816437841,0,0,0.0958715596330275,0,0,0,0.733333333333333,0.120138258149157,0.0328613779892434,17087
TLE3,-0.0285439410757644,0,0,0.0239678899082569,0,0.0374216460009015,0,0.217477794122601,0.0525771730217105,0.032845594833394,17088
DENND1B,0.00887593887161469,0,0,0.0239678899082569,0,0,0,0.812162162162162,0.061249736476814,0.0328438287798716,17089
SNRPE,-0.0114894809165114,0,0,0.0239678899082569,0,0.0203314454650567,0,0.427288771857157,0.0564935946909346,0.0328098544568022,17090
ZNF408,0.00883526568535896,0,0,0.0239678899082569,0,0,0,0.810731707317073,0.061198185577955,0.0328031555936158,17091
LMAN1L,0.00882846012246754,0,0,0.0239678899082569,0,0,0,0.810492359203297,0.0611895599226623,0.0327963500307244,17092
STBD1,-0.111066334003444,0,0,0.143807339449541,0,0,0,0.767281105990783,0.159229878995634,0.0327410054460969,17093
ANO8,-0.0628373911918218,0,0,0.0239678899082569,0,0.071602047072591,0,-0.205853684751578,0.0445104488933426,0.0327325457890261,17094
HIRA,0.00874884417581734,0,0,0.0239678899082569,0,0,0,0.807692307692308,0.0610886513391173,0.0327167340840742,17095
SLC15A4,0.00874884417581734,0,0,0.0239678899082569,0,0,0,0.807692307692308,0.0610886513391173,0.0327167340840742,17096
TP53I3,0.00874884417581734,0,0,0.0239678899082569,0,0,0,0.807692307692308,0.0610886513391173,0.0327167340840742,17097
ZCCHC7,0.00874884417581734,0,0,0.0239678899082569,0,0,0,0.807692307692308,0.0610886513391173,0.0327167340840742,17098
PTGES3L-AARSD1,0.00873026349947307,0,0,0.0239678899082569,0,0,0,0.807038834951456,0.0610651014121228,0.03269815340773,17099
ATPSCKMT,-0.0152504729893515,0,0,0.0479357798165138,0,0,0,0.693426279966651,0.0806709121414033,0.0326853068271623,17100
IER3IP1,-0.00928571097908403,0,0,0.0239678899082569,0,0.0179741764256298,0,0.453241590214067,0.0568454877129821,0.0326563553548027,17101
WDR75,0.00865936736038285,0,0,0.0239678899082569,0,0,0,0.804545454545455,0.0609752446776945,0.0326272572686397,17102
CSK,-0.0300005390749512,0,0,0.0239678899082569,0,0.0386002805206149,0,0.197370740971832,0.0519516483674126,0.0325676313539206,17103
MEMO1,0.00858156987547081,0,0,0.0239678899082569,0,0,0,0.80180935738974,0.0608766408886781,0.0325494597837277,17104
RNF19B,0.0085447044783816,0,0,0.0239678899082569,0,0,0,0.80051282051282,0.0608299161412046,0.0325125943866385,17105
ATP23,0.00853012307142191,0,0,0.0239678899082569,0,0,0,0.8,0.0608114350556394,0.0324980129796788,17106
FAM135A,0.00853012307142191,0,0,0.0239678899082569,0,0,0,0.8,0.0608114350556394,0.0324980129796788,17107
LINGO1,0.00853012307142191,0,0,0.0239678899082569,0,0,0,0.8,0.0608114350556394,0.0324980129796788,17108
TDRD9,0.00853012307142191,0,0,0.0239678899082569,0,0,0,0.8,0.0608114350556394,0.0324980129796788,17109
ELOVL7,0.0085115389252968,0,0,0.0239678899082569,0,0,0,0.799346405228758,0.0607878807308994,0.0324794288335537,17110
ACER1,0.00846854216219952,0,0,0.0239678899082569,0,0,0,0.797834231392439,0.0607333848334854,0.0324364320704564,17111
C12orf50,0.00840774352418222,0,0,0.0239678899082569,0,0,0,0.795695974857044,0.0606563260946031,0.0323756334324391,17112
HNRNPCL2,0.00832207128919211,0,0,0.0239678899082569,0,0,0,0.792682926829268,0.060547741517697,0.032289961197449,17113
MAGEA10,0.00832207128919211,0,0,0.0239678899082569,0,0,0,0.792682926829268,0.060547741517697,0.032289961197449,17114
CCDC124,-0.0306122339969801,0,0,0.0239678899082569,0,0.0388949391505433,0,0.187367678193366,0.0514815177733346,0.03225059506182,17115
NOMO3,0.0101685732595278,-0.0611620795107034,0,0.0239678899082569,0,0.0592263846156,0,0.651965950157893,-0.542442002913338,0.0322007682726813,17116
ROCK1,-0.00688328207845569,0,0,0.0239678899082569,0,0.0150275901263463,0,0.47860080857207,0.0568388551090766,0.0321121979561475,17117
ETFBKMT,0.00812392673468753,0,0,0.0239678899082569,0,0,0,0.785714285714286,0.0602966048148947,0.0320918166429444,17118
TSR2,0.00812392673468753,0,0,0.0239678899082569,0,0,0,0.785714285714286,0.0602966048148947,0.0320918166429444,17119
TTC31,0.00812392673468753,0,0,0.0239678899082569,0,0,0,0.785714285714286,0.0602966048148947,0.0320918166429444,17120
MSRB2,-0.0228424200612839,0,0,0.0239678899082569,0,0.0309391561424776,0,0.28163431101631,0.0530900619932079,0.0320646259894506,17121
LINC02693,-0.0363058564567748,0,0,0,0,0.0683608021433791,0,-0.197730974873105,0.024780897923637,0.0320549456866043,17122
SYF2,0.00806929558731832,0,0,0.0239678899082569,0,0,0,0.783792936623125,0.0602273630118337,0.0320371854955752,17123
MYSM1,0.00802090592464621,0,0,0.0239678899082569,0,0,0,0.782091097308489,0.0601660319277493,0.0319887958329031,17124
DIS3L2,0.00265133193584182,-0.0305810397553517,0,0.0239678899082569,0,0.0359483528512597,0,0.53972914817007,-0.242743751227752,0.0319865349400067,17125
CYP46A1,-0.00966476707735429,0,0,0.0239678899082569,0,0.0176795177957015,0,0.443328010004996,0.0560598989906345,0.0319826406266041,17126
SMOX,0.00122915175909182,0,0,0.0239678899082569,0,0.00677714848835224,0,0.595980922829878,0.0585764929788494,0.0319741901557009,17127
RPLP0P6,0.0151646632380834,0,0,0,0,0.0167955419059164,0,0.664067278287462,0.0366142868761159,0.0319602051439998,17128
NXT1,0.0079621608937257,0,0,0.0239678899082569,0,0,0,0.780025065068556,0.0600915760164663,0.0319300508019826,17129
ASB6,-0.0124362200612732,0,0,0.0239678899082569,0,0.0203314454650567,0,0.408256880733945,0.0552936578679225,0.0318631153120404,17130
CUL5,-0.0469121629945773,0,0,0.0239678899082569,0,0.0548065051666746,0,-0.0164495950219166,0.0473007918596772,0.0318622320803542,17131
ZDHHC15,0.00788641762770642,0,0,0.0239678899082569,0,0,0,0.77736121372485,0.0599955758304651,0.0318543075359633,17132
NOL10,0.00787238663493397,0,0,0.0239678899082569,0,0,0,0.776867750993247,0.0599777923628814,0.0318402765431909,17133
PIAS2,-0.0195470038042653,0,0,0.0239678899082569,0,0.0274032525833373,0,0.320357715378073,0.0536049246337868,0.0318241386873289,17134
GFOD1,-0.0161334746740842,0,0,0.0479357798165138,0,0,0,0.675675675675676,0.0795517588433119,0.0318023051424296,17135
ZNF658B,0.0138228393983263,0,0,0,0,0.0179741764256298,0,0.626050342378995,0.0361342317959789,0.0317970158239561,17136
ADAD1,0.00781556084221669,0,0,0.0239678899082569,0,0,0,0.774869217364547,0.0599057689744374,0.0317834507504736,17137
TRAPPC2B,0.00777733177431609,0,0,0.0239678899082569,0,0,0,0.773524720893142,0.0598573158534937,0.031745221682573,17138
ZNF415,-0.0606052761596414,0,0,0.0239678899082569,0,0.0683608021433791,0,-0.186211791052448,0.0439827962072131,0.0317234158919945,17139
TMEM120A,-0.0414540668709107,0,0,0.0239678899082569,0,0.0492079911980358,0,0.0496941896024464,0.0484206254024838,0.031721814235382,17140
PXMP2,-0.0414752709971873,0,0,0.0239678899082569,0,0.0492079911980358,0,0.0492679321429409,0.0483937504052262,0.0317006101091053,17141
FBLN2,-0.149234640735278,0,0.119540898210957,0.0239678899082569,0,0.0374216460009015,0,-2.10963725531645,0.102409629349467,0.0316957933848368,17142
RNF43,-0.0364795788464014,0,0,0.0239678899082569,0,0.0441987944892537,0,0.110703363914373,0.0495378281082291,0.0316871055511092,17143
DNAJB7,0.000925076208198969,0,0,0.0239678899082569,0,0.00677714848835224,0,0.585286743566102,0.0581910948969038,0.0316701146048081,17144
WDR89,-0.00823694999989256,0,0,0.0239678899082569,0,0.0159115660161313,0,0.458269336662525,0.0560386311880846,0.0316425059244957,17145
PANK4,-0.0312257264581967,0,0,0.0239678899082569,0,0.0388949391505433,0,0.175034902273634,0.0507039517469088,0.0316371026006034,17146
IP6K3,-0.0456788657517353,0,0,0.0239678899082569,0,0.0533332120170328,0,-0.00312503921986973,0.0473381386319748,0.0316222361735544,17147
IFI44,-0.14961517304674,0,0,0.143807339449541,0,0.0374216460009015,0,0.283634725761426,0.149126425523613,0.0316138124037026,17148
ADCK5,-0.066326506993457,0,0,0.0239678899082569,0,0.0739593161120179,0,-0.257645259938838,0.0425294547178223,0.0316006990268177,17149
POLR2K,0.007624418624666,0,0,0.0239678899082569,0,0,0,0.768146844804962,0.0596635073266116,0.0315923085329229,17150
WWP2,0.0190733754135583,-0.0114678899082569,0,0.0239678899082569,0,0,0,1.04580071133296,-0.0508256055804901,0.0315733754135583,17151
UBE2D1,0.00760443102676028,0,0,0.0239678899082569,0,0,0,0.7674438913632,0.0596381742083357,0.0315723209350172,17152
GABRB3,-0.124362200612732,-0.0131061598951507,0,0.0479357798165138,0,0.121104696900555,0,-0.700196592398427,-0.0750594106838687,0.0315721162091863,17153
ARSF,0.000820033517345589,0,0,0.0239678899082569,0,0.00677714848835224,0,0.581592446661807,0.0580579593933803,0.0315650719139547,17154
LBX1,-0.00193452312064254,0,0,0.0239678899082569,0,0.00942907615770746,0,0.534505606523955,0.0573131334067899,0.0314624429453218,17155
KIF5A,0.0074622494440795,0,0,0.0239678899082569,0,0,0,0.762443438914027,0.0594579673186589,0.0314301393523364,17156
ZNF219,0.00741749832297557,0,0,0.0239678899082569,0,0,0,0.760869565217391,0.059401247874469,0.0313853882312325,17157
MYH6,0.00525143110609644,0.00213356091316407,0,0.0239678899082569,0,0,0,0.707945919669199,0.0799116975647036,0.0313528819275174,17158
EHMT1,0.00733022639484666,0,0,0.0239678899082569,0,0,0,0.757800256812406,0.059290635779515,0.0312981163031035,17159
KLHL31,0.0073217688643768,0,0,0.0239678899082569,0,0,0,0.757502809856517,0.0592799163513613,0.0312896587726337,17160
SETD9,0.00731711156773644,0,0,0.0239678899082569,0,0,0,0.757339015151515,0.0592740134986427,0.0312850014759933,17161
ADCY8,-0.004195434581974,0,0,0.0239678899082569,0,0.011491686567206,0,0.505110518629144,0.0565836596694402,0.0312641418934888,17162
GSX1,-0.0167065227186201,0,0,0.0479357798165138,0,0,0,0.664155936524379,0.0788254537636094,0.0312292570978937,17163
KBTBD2,0.00724439766044875,0,0,0.0239678899082569,0,0,0,0.754781704781705,0.0591818528487083,0.0312122875687056,17164
ZCCHC17,0.00723768018181253,0,0,0.0239678899082569,0,0,0,0.754545454545455,0.059173338835088,0.0312055700900694,17165
XPNPEP2,0.00722743713687958,0,0,0.0239678899082569,0,0,0,0.75418521197285,0.0591603563711613,0.0311953270451365,17166
SLC38A11,0.00722690982439912,0,0,0.0239678899082569,0,0,0,0.754166666666667,0.05915968803325,0.031194799732656,17167
ADAMTS14,0.000406259306402122,0,0,0.0239678899082569,0,0.00677714848835224,0,0.56704022247422,0.0575335246376496,0.0311512977030112,17168
ACAD8,0.00717311994552851,0,0,0.0239678899082569,0,0,0,0.752274904551857,0.0590915124891001,0.0311410098537854,17169
H2AB2,0.00710843589285159,0,0,0.0239678899082569,0,0,0,0.75,0.0590095292130328,0.0310763258011085,17170
H2AB3,0.00710843589285159,0,0,0.0239678899082569,0,0,0,0.75,0.0590095292130328,0.0310763258011085,17171
RAD23B,0.00710451487828068,0,0,0.0239678899082569,0,0,0,0.74986209995314,0.0590045595550302,0.0310724047865376,17172
FBXO42,0,0,0,0.0239678899082569,0,0.00707180711828059,0,0.555045871559633,0.0573237717424474,0.0310396970265375,17173
NKX2-4,0.0254099157104514,-0.018348623853211,0,0.0239678899082569,0,0,0,1.19365354395347,-0.117794409157684,0.0310291817654973,17174
PHOX2A,0.0153695093962188,-0.00834028356964137,0,0.0239678899082569,0,0,0,0.949628575459778,-0.0214291313255113,0.0309971157348343,17175
NDUFAF2,-0.0648846264066428,0,0,0.0958715596330275,0,0,0,0.695652173913043,0.117762508391581,0.0309869332263848,17176
SLC22A6,-0.00447763425651108,0,0,0.0239678899082569,0,0.011491686567206,0,0.499437579561916,0.0562259879889222,0.0309819422189518,17177
PRKD3,-0.0612854316633902,0,0,0,0,0.0922281511675761,0,-0.514104849021401,0.017838468280896,0.0309427195041859,17178
COL19A1,-0.0169946245197389,0,0,0.0479357798165138,0,0,0,0.65836434953695,0.0784603014807961,0.0309411552967749,17179
CCDC162P,0,0,0,0,0,0.0309391561424776,0,0.240825688073394,0.0320415013732072,0.0309391561424776,17180
CLK3,0.00696204775211449,0,0,0.0239678899082569,0,0,0,0.744851605087826,0.058823990755587,0.0309299376603714,17181
DAZ2,0.000136953597425275,0,0,0.0239678899082569,0,0.00677714848835224,0,0.557568880499832,0.0571921953088301,0.0308819919940344,17182
SND1,-0.0876859449062641,0,0,0.0239678899082569,0,0.0945854202070029,0,-0.526474423961689,0.0368186099065964,0.0308673652089957,17183
CPOX,-0.0558966991240168,0,0,0.0239678899082569,0,0.0627622881747403,0,-0.135135267306978,0.0441526578826176,0.0308334789589803,17184
EEF1AKMT4,-0.00994897604901851,0,0,0.0239678899082569,0,0.0167955419059164,0,0.430733944954128,0.0547842091750216,0.0308144557651548,17185
KLHDC2,0.00682409845713753,0,0,0.0239678899082569,0,0,0,0.74,0.0586491480445115,0.0307919883653944,17186
DHX33,0.00679395602769284,0,0,0.0239678899082569,0,0,0,0.738939906404903,0.0586109442676572,0.0307618459359497,17187
GIMAP1,0.00679196132637561,0,0,0.0239678899082569,0,0,0,0.738869753795127,0.0586084160997086,0.0307598512346325,17188
TMPRSS15,0.000599338712534546,0,0,0.0239678899082569,0,0.00618783122849552,0,0.569243568987228,0.057167927247505,0.0307550598492869,17189
ARSH,0,0,0,0.0239678899082569,0,0.00677714848835224,0,0.552752293577982,0.0570186145865121,0.0307450383966091,17190
DAZ3,0,0,0,0.0239678899082569,0,0.00677714848835224,0,0.552752293577982,0.0570186145865121,0.0307450383966091,17191
DAZ4,0,0,0,0.0239678899082569,0,0.00677714848835224,0,0.552752293577982,0.0570186145865121,0.0307450383966091,17192
EPHA5,0,0,0,0.0239678899082569,0,0.00677714848835224,0,0.552752293577982,0.0570186145865121,0.0307450383966091,17193
FBN3,0,0,0,0.0239678899082569,0,0.00677714848835224,0,0.552752293577982,0.0570186145865121,0.0307450383966091,17194
FBXL16,0,0,0,0.0239678899082569,0,0.00677714848835224,0,0.552752293577982,0.0570186145865121,0.0307450383966091,17195
LANCL3,0,0,0,0.0239678899082569,0,0.00677714848835224,0,0.552752293577982,0.0570186145865121,0.0307450383966091,17196
MYBL1,0,0,0,0.0239678899082569,0,0.00677714848835224,0,0.552752293577982,0.0570186145865121,0.0307450383966091,17197
NAP1L2,0,0,0,0.0239678899082569,0,0.00677714848835224,0,0.552752293577982,0.0570186145865121,0.0307450383966091,17198
NOX5,0,0,0,0.0239678899082569,0,0.00677714848835224,0,0.552752293577982,0.0570186145865121,0.0307450383966091,17199
PAPLN,0,0,0,0.0239678899082569,0,0.00677714848835224,0,0.552752293577982,0.0570186145865121,0.0307450383966091,17200
PLPPR4,0,0,0,0.0239678899082569,0,0.00677714848835224,0,0.552752293577982,0.0570186145865121,0.0307450383966091,17201
RPL3L,0,0,0,0.0239678899082569,0,0.00677714848835224,0,0.552752293577982,0.0570186145865121,0.0307450383966091,17202
RSF1,0,0,0,0.0239678899082569,0,0.00677714848835224,0,0.552752293577982,0.0570186145865121,0.0307450383966091,17203
SLC24A4,0,0,0,0.0239678899082569,0,0.00677714848835224,0,0.552752293577982,0.0570186145865121,0.0307450383966091,17204
SLC5A7,0,0,0,0.0239678899082569,0,0.00677714848835224,0,0.552752293577982,0.0570186145865121,0.0307450383966091,17205
SNAI3,0,0,0,0.0239678899082569,0,0.00677714848835224,0,0.552752293577982,0.0570186145865121,0.0307450383966091,17206
TSNARE1,0,0,0,0.0239678899082569,0,0.00677714848835224,0,0.552752293577982,0.0570186145865121,0.0307450383966091,17207
ZBTB11,0,0,0,0.0239678899082569,0,0.00677714848835224,0,0.552752293577982,0.0570186145865121,0.0307450383966091,17208
ZNF783,0,0,0,0.0239678899082569,0,0.00677714848835224,0,0.552752293577982,0.0570186145865121,0.0307450383966091,17209
ZNF788P,0.00675324534205718,0,0,0.0239678899082569,0,0,0,0.73750813272609,0.0585593458405143,0.0307211352503141,17210
UGT2B28,-4.08079411361909e-05,0,0,0.0239678899082569,0,0.00677714848835224,0,0.551931949033273,0.0569668928936767,0.0307042304554729,17211
SLC26A8,0.00672897742723625,0,0,0.0239678899082569,0,0,0,0.73665464276055,0.0585285876694041,0.0306968673354931,17212
GGACT,-0.0151147905360089,0,0,0.0239678899082569,0,0.0218047386146985,0,0.365878616796048,0.053424511301713,0.0306578379869465,17213
ATP2A1,-0.0505245805624139,0,0,0.0239678899082569,0,0.0571637742061015,0,-0.0707198527508556,0.045163519864204,0.0306070835519445,17214
RRP7A,0.00663454016666149,0,0,0.0239678899082569,0,0,0,0.733333333333333,0.058408893932164,0.0306024300749184,17215
COQ8A,-0.0667358357038291,0,0,0.0239678899082569,0,0.0733699988521612,0,-0.270460975471594,0.0414003400637359,0.030602053056589,17216
TNC,-0.0198979520980371,0,0,0.0239678899082569,0,0.0265192766935522,0,0.306422018348624,0.0522446466075957,0.030589214503772,17217
DLL1,-0.0113548096211624,0,0,0.0239678899082569,0,0.0179741764256298,0,0.411647387315517,0.0542230254805804,0.0305872567127243,17218
ELOVL5,-0.0950783925349027,0,0,0.0239678899082569,0,0.101657227325284,0,-0.620035757650436,0.0347728840732111,0.0305467246986377,17219
KCNF1,-0.00757478858277549,0,0,0.0239678899082569,0,0.0141436142365612,0,0.457819015846539,0.0550469393509118,0.0305367155620426,17220
SOX14,-0.00405019216882932,0,0,0.0239678899082569,0,0.0106077106774209,0,0.501149530644561,0.0558522745159688,0.0305254084168484,17221
PSMA8,0.00652577721310966,0,0,0.0239678899082569,0,0,0,0.729508196721312,0.0582710432119646,0.0304936671213665,17222
ZBTB8A,0.00652577721310966,0,0,0.0239678899082569,0,0,0,0.729508196721312,0.0582710432119646,0.0304936671213665,17223
ZNF805,0.00652517961446377,0,0,0.0239678899082569,0,0,0,0.72948717948718,0.058270285790425,0.0304930695227206,17224
ADGRB3,0.0064622144480469,0,0,0.0239678899082569,0,0,0,0.727272727272727,0.0581904811027571,0.0304301043563038,17225
GGTLC2,0.00201046671717015,0,0,0.0239678899082569,0,0.00441987944892537,0,0.605110740431841,0.0571255070154429,0.0303982360743524,17226
ZNF90,-0.00860733457442796,0,0,0.0239678899082569,0,0.0150275901263463,0,0.443942920413974,0.0546537188060419,0.0303881454601752,17227
